timestamp,RND1,RND2,RND3,RND4
2024-10-28 13:27:00,1843.22,318.04,167.81,2025.62
2024-10-28 13:28:00,1843.14,317.99,167.83,2025.74
2024-10-28 13:29:00,1842.89,318.02,167.84,2026.1
2024-10-28 13:30:00,1842.76,318.02,167.87,2026.16
2024-10-28 13:31:00,1842.54,318.01,167.85,2026.25
2024-10-28 13:32:00,1841.67,317.97,167.84,2026.42
2024-10-28 13:33:00,1841.57,317.92,167.85,2026.43
2024-10-28 13:34:00,1841.56,317.87,167.82,2026.52
2024-10-28 13:35:00,1841.83,317.87,167.83,2026.69
2024-10-28 13:36:00,1842.28,317.9,167.81,2026.71
2024-10-28 13:37:00,1842.85,317.8,167.84,2026.65
2024-10-28 13:38:00,1842.64,317.71,167.84,2026.68
2024-10-28 13:39:00,1843.5,317.68,167.82,2026.76
2024-10-28 13:40:00,1844.11,317.66,167.8,2026.87
2024-10-28 13:41:00,1845.15,317.7,167.79,2026.48
2024-10-28 13:42:00,1845.05,317.74,167.8,2026.42
2024-10-28 13:43:00,1844.88,317.7,167.78,2026.75
2024-10-28 13:44:00,1845.77,317.75,167.79,2026.98
2024-10-28 13:45:00,1845.09,317.67,167.76,2026.85
2024-10-28 13:46:00,1845.64,317.78,167.77,2027.05
2024-10-28 13:47:00,1846.5,317.83,167.79,2027.15
2024-10-28 13:48:00,1846.41,317.78,167.79,2027.37
2024-10-28 13:49:00,1846.19,317.78,167.77,2027.32
2024-10-28 13:50:00,1844.51,317.78,167.78,2027.22
2024-10-28 13:51:00,1844.21,317.78,167.8,2027.19
2024-10-28 13:52:00,1843.91,317.75,167.81,2027.28
2024-10-28 13:53:00,1844.26,317.8,167.79,2027.39
2024-10-28 13:54:00,1844.52,317.77,167.78,2027.3
2024-10-28 13:55:00,1843.67,317.77,167.76,2027.14
2024-10-28 13:56:00,1844.5,317.85,167.74,2027.03
2024-10-28 13:57:00,1844.7,317.83,167.75,2026.81
2024-10-28 13:58:00,1843.98,317.84,167.78,2026.66
2024-10-28 13:59:00,1843.4,317.94,167.78,2026.95
2024-10-28 14:00:00,1843.34,317.96,167.79,2026.98
2024-10-28 14:01:00,1843.18,318.01,167.8,2026.83
2024-10-28 14:02:00,1843.25,317.95,167.81,2026.96
2024-10-28 14:03:00,1843.12,318.06,167.79,2026.86
2024-10-28 14:04:00,1843.69,318.07,167.78,2026.9
2024-10-28 14:05:00,1844.09,318.05,167.78,2026.61
2024-10-28 14:06:00,1844.13,318.01,167.76,2026.46
2024-10-28 14:07:00,1844.13,317.98,167.74,2026.21
2024-10-28 14:08:00,1844.71,318.02,167.75,2026.09
2024-10-28 14:09:00,1845.1,318.1,167.76,2026.01
2024-10-28 14:10:00,1845.76,318.05,167.71,2026.1
2024-10-28 14:11:00,1845.83,318.07,167.71,2026.27
2024-10-28 14:12:00,1845.97,318.11,167.74,2026.35
2024-10-28 14:13:00,1845.04,318.15,167.75,2026.26
2024-10-28 14:14:00,1845.27,318.12,167.74,2025.96
2024-10-28 14:15:00,1845.95,318.19,167.73,2025.97
2024-10-28 14:16:00,1845.87,318.15,167.7,2025.99
2024-10-28 14:17:00,1845.27,318.14,167.67,2025.89
2024-10-28 14:18:00,1845.32,318.25,167.68,2026.14
2024-10-28 14:19:00,1845.19,318.31,167.69,2026.06
2024-10-28 14:20:00,1844.69,318.28,167.71,2025.86
2024-10-28 14:21:00,1844.35,318.29,167.7,2025.83
2024-10-28 14:22:00,1844.19,318.45,167.7,2025.67
2024-10-28 14:23:00,1845.14,318.51,167.68,2025.86
2024-10-28 14:24:00,1844.47,318.51,167.72,2026.13
2024-10-28 14:25:00,1844.11,318.52,167.69,2026.35
2024-10-28 14:26:00,1844.32,318.47,167.69,2026.63
2024-10-28 14:27:00,1843.87,318.52,167.64,2026.79
2024-10-28 14:28:00,1843.81,318.55,167.66,2026.62
2024-10-28 14:29:00,1843.12,318.5,167.67,2026.89
2024-10-28 14:30:00,1843.23,318.51,167.66,2027.09
2024-10-28 14:31:00,1843.18,318.46,167.64,2026.86
2024-10-28 14:32:00,1843.24,318.5,167.64,2026.56
2024-10-28 14:33:00,1843.03,318.51,167.66,2026.65
2024-10-28 14:34:00,1842.75,318.51,167.65,2026.65
2024-10-28 14:35:00,1842.59,318.6,167.65,2026.75
2024-10-28 14:36:00,1843.94,318.56,167.65,2026.66
2024-10-28 14:37:00,1843.83,318.53,167.65,2026.38
2024-10-28 14:38:00,1844.33,318.51,167.65,2026.3
2024-10-28 14:39:00,1844.32,318.42,167.63,2026.3
2024-10-28 14:40:00,1844.05,318.4,167.65,2025.96
2024-10-28 14:41:00,1844.4,318.44,167.66,2025.74
2024-10-28 14:42:00,1844.41,318.47,167.68,2025.76
2024-10-28 14:43:00,1844.69,318.56,167.69,2025.83
2024-10-28 14:44:00,1844.65,318.55,167.68,2025.98
2024-10-28 14:45:00,1844.54,318.6,167.68,2025.86
2024-10-28 14:46:00,1844.11,318.58,167.69,2025.96
2024-10-28 14:47:00,1844.3,318.61,167.69,2026.09
2024-10-28 14:48:00,1843.95,318.7,167.68,2026.09
2024-10-28 14:49:00,1844.01,318.74,167.69,2025.9
2024-10-28 14:50:00,1844.03,318.82,167.66,2026.12
2024-10-28 14:51:00,1843.61,318.78,167.64,2026.3
2024-10-28 14:52:00,1844.5,318.84,167.67,2026.43
2024-10-28 14:53:00,1843.78,318.8,167.68,2026.51
2024-10-28 14:54:00,1844.33,318.86,167.66,2026.46
2024-10-28 14:55:00,1843.27,318.78,167.66,2026.5
2024-10-28 14:56:00,1843.17,318.73,167.65,2026.72
2024-10-28 14:57:00,1842.57,318.6,167.63,2026.82
2024-10-28 14:58:00,1842.26,318.63,167.61,2026.89
2024-10-28 14:59:00,1842.05,318.53,167.59,2026.84
2024-10-28 15:00:00,1841.65,318.49,167.59,2026.8
2024-10-28 15:01:00,1842.17,318.44,167.57,2026.96
2024-10-28 15:02:00,1842.75,318.37,167.57,2027.1
2024-10-28 15:03:00,1843.08,318.38,167.52,2027.3
2024-10-28 15:04:00,1843.63,318.45,167.53,2027.37
2024-10-28 15:05:00,1844.31,318.48,167.53,2027.5
2024-10-28 15:06:00,1845.01,318.38,167.52,2027.42
2024-10-28 15:07:00,1845.07,318.39,167.53,2027.26
2024-10-28 15:08:00,1845.31,318.35,167.49,2027.16
2024-10-28 15:09:00,1844.55,318.24,167.5,2027.47
2024-10-28 15:10:00,1844.82,318.26,167.51,2027.24
2024-10-28 15:11:00,1844.96,318.29,167.5,2027.13
2024-10-28 15:12:00,1845.14,318.31,167.53,2027.13
2024-10-28 15:13:00,1845.66,318.31,167.51,2027.07
2024-10-28 15:14:00,1844.59,318.27,167.48,2026.91
2024-10-28 15:15:00,1844.85,318.34,167.47,2026.85
2024-10-28 15:16:00,1844.98,318.37,167.41,2026.72
2024-10-28 15:17:00,1846.07,318.33,167.43,2026.53
2024-10-28 15:18:00,1846.61,318.41,167.43,2026.29
2024-10-28 15:19:00,1845.7,318.48,167.42,2026.24
2024-10-28 15:20:00,1846.17,318.42,167.43,2026.31
2024-10-28 15:21:00,1846.15,318.47,167.44,2026.39
2024-10-28 15:22:00,1845.71,318.49,167.48,2026.45
2024-10-28 15:23:00,1845.24,318.55,167.48,2026.47
2024-10-28 15:24:00,1846.09,318.57,167.48,2026.8
2024-10-28 15:25:00,1846.51,318.58,167.5,2026.68
2024-10-28 15:26:00,1847.17,318.54,167.48,2026.71
2024-10-28 15:27:00,1846.47,318.56,167.51,2026.67
2024-10-28 15:28:00,1846.65,318.63,167.51,2026.83
2024-10-28 15:29:00,1847.26,318.62,167.53,2026.83
2024-10-28 15:30:00,1847.19,318.6,167.54,2027.02
2024-10-28 15:31:00,1847.21,318.59,167.53,2027.33
2024-10-28 15:32:00,1846.84,318.55,167.52,2027.22
2024-10-28 15:33:00,1847.46,318.52,167.53,2027.02
2024-10-28 15:34:00,1847.64,318.48,167.53,2026.88
2024-10-28 15:35:00,1847.35,318.5,167.5,2027.12
2024-10-28 15:36:00,1846.66,318.5,167.5,2026.94
2024-10-28 15:37:00,1846.44,318.56,167.52,2027.0
2024-10-28 15:38:00,1846.63,318.55,167.52,2027.22
2024-10-28 15:39:00,1845.87,318.55,167.52,2027.33
2024-10-28 15:40:00,1845.67,318.56,167.53,2027.37
2024-10-28 15:41:00,1845.5,318.58,167.56,2027.42
2024-10-28 15:42:00,1845.68,318.63,167.56,2027.57
2024-10-28 15:43:00,1846.25,318.61,167.55,2027.66
2024-10-28 15:44:00,1845.49,318.55,167.56,2027.52
2024-10-28 15:45:00,1844.98,318.59,167.54,2027.31
2024-10-28 15:46:00,1844.85,318.54,167.55,2027.32
2024-10-28 15:47:00,1845.03,318.48,167.54,2027.09
2024-10-28 15:48:00,1844.4,318.59,167.55,2027.35
2024-10-28 15:49:00,1844.27,318.65,167.57,2027.47
2024-10-28 15:50:00,1844.96,318.6,167.61,2027.21
2024-10-28 15:51:00,1845.97,318.63,167.6,2027.07
2024-10-28 15:52:00,1845.77,318.63,167.62,2026.89
2024-10-28 15:53:00,1846.1,318.67,167.62,2026.78
2024-10-28 15:54:00,1845.24,318.68,167.64,2026.84
2024-10-28 15:55:00,1845.57,318.64,167.66,2026.86
2024-10-28 15:56:00,1845.44,318.75,167.63,2026.89
2024-10-28 15:57:00,1846.42,318.71,167.64,2026.82
2024-10-28 15:58:00,1845.31,318.82,167.63,2026.87
2024-10-28 15:59:00,1845.59,318.82,167.62,2026.78
2024-10-28 16:00:00,1846.2,318.93,167.61,2026.79
2024-10-28 16:01:00,1845.84,318.94,167.59,2026.59
2024-10-28 16:02:00,1845.5,318.85,167.61,2026.61
2024-10-28 16:03:00,1844.48,318.8,167.61,2026.66
2024-10-28 16:04:00,1844.92,318.78,167.6,2026.72
2024-10-28 16:05:00,1845.23,318.77,167.58,2026.33
2024-10-28 16:06:00,1845.44,318.74,167.57,2026.3
2024-10-28 16:07:00,1845.09,318.81,167.58,2026.3
2024-10-28 16:08:00,1845.83,318.8,167.56,2026.38
2024-10-28 16:09:00,1846.32,318.82,167.54,2026.5
2024-10-28 16:10:00,1845.98,318.76,167.55,2026.52
2024-10-28 16:11:00,1845.8,318.79,167.56,2026.37
2024-10-28 16:12:00,1846.11,318.77,167.57,2026.15
2024-10-28 16:13:00,1846.43,318.81,167.58,2025.7
2024-10-28 16:14:00,1846.46,318.84,167.56,2025.67
2024-10-28 16:15:00,1846.95,318.84,167.58,2025.62
2024-10-28 16:16:00,1846.74,318.81,167.58,2025.65
2024-10-28 16:17:00,1846.61,318.84,167.57,2025.67
2024-10-28 16:18:00,1846.34,318.85,167.55,2025.63
2024-10-28 16:19:00,1844.95,318.82,167.52,2025.57
2024-10-28 16:20:00,1843.91,318.82,167.51,2025.76
2024-10-28 16:21:00,1844.35,318.78,167.52,2025.48
2024-10-28 16:22:00,1844.23,318.78,167.5,2025.58
2024-10-28 16:23:00,1844.47,318.8,167.51,2025.14
2024-10-28 16:24:00,1844.51,318.89,167.52,2024.88
2024-10-28 16:25:00,1845.29,318.89,167.51,2024.78
2024-10-28 16:26:00,1844.67,318.84,167.52,2024.75
2024-10-28 16:27:00,1844.91,318.83,167.52,2024.62
2024-10-28 16:28:00,1845.03,318.78,167.52,2024.55
2024-10-28 16:29:00,1844.92,318.78,167.52,2024.5
2024-10-28 16:30:00,1844.61,318.87,167.52,2024.32
2024-10-28 16:31:00,1844.91,318.91,167.52,2024.25
2024-10-28 16:32:00,1845.1,318.87,167.54,2024.31
2024-10-28 16:33:00,1845.08,318.9,167.55,2024.45
2024-10-28 16:34:00,1845.12,318.88,167.54,2024.22
2024-10-28 16:35:00,1845.95,318.87,167.54,2024.02
2024-10-28 16:36:00,1845.53,318.89,167.52,2023.98
2024-10-28 16:37:00,1845.38,318.85,167.53,2024.11
2024-10-28 16:38:00,1844.82,318.83,167.49,2024.19
2024-10-28 16:39:00,1843.87,318.74,167.49,2024.26
2024-10-28 16:40:00,1843.99,318.7,167.49,2024.14
2024-10-28 16:41:00,1843.95,318.79,167.46,2024.03
2024-10-28 16:42:00,1844.16,318.8,167.47,2024.03
2024-10-28 16:43:00,1843.63,318.78,167.47,2023.63
2024-10-28 16:44:00,1843.91,318.78,167.47,2023.57
2024-10-28 16:45:00,1843.56,318.74,167.45,2023.38
2024-10-28 16:46:00,1842.98,318.74,167.44,2023.18
2024-10-28 16:47:00,1843.14,318.76,167.44,2023.06
2024-10-28 16:48:00,1843.8,318.79,167.47,2023.18
2024-10-28 16:49:00,1843.74,318.78,167.46,2023.21
2024-10-28 16:50:00,1843.83,318.79,167.46,2023.36
2024-10-28 16:51:00,1843.74,318.8,167.46,2023.26
2024-10-28 16:52:00,1843.43,318.73,167.43,2023.17
2024-10-28 16:53:00,1843.23,318.8,167.41,2023.29
2024-10-28 16:54:00,1842.79,318.8,167.4,2023.2
2024-10-28 16:55:00,1842.75,318.86,167.39,2023.24
2024-10-28 16:56:00,1842.07,318.79,167.37,2023.33
2024-10-28 16:57:00,1842.13,318.84,167.37,2023.32
2024-10-28 16:58:00,1842.88,318.89,167.39,2023.36
2024-10-28 16:59:00,1842.7,318.88,167.42,2023.41
2024-10-28 17:00:00,1843.53,318.9,167.43,2023.65
2024-10-28 17:01:00,1843.5,318.83,167.42,2023.89
2024-10-28 17:02:00,1843.15,318.82,167.44,2024.0
2024-10-28 17:03:00,1843.1,318.75,167.45,2024.08
2024-10-28 17:04:00,1842.58,318.7,167.44,2024.13
2024-10-28 17:05:00,1841.98,318.73,167.44,2024.17
2024-10-28 17:06:00,1842.03,318.74,167.43,2023.99
2024-10-28 17:07:00,1841.86,318.73,167.42,2024.08
2024-10-28 17:08:00,1842.62,318.76,167.42,2024.44
2024-10-28 17:09:00,1842.66,318.77,167.43,2024.45
2024-10-28 17:10:00,1842.8,318.82,167.44,2024.28
2024-10-28 17:11:00,1843.04,318.77,167.43,2024.27
2024-10-28 17:12:00,1843.53,318.74,167.43,2024.56
2024-10-28 17:13:00,1842.81,318.73,167.43,2024.69
2024-10-28 17:14:00,1843.64,318.82,167.43,2024.48
2024-10-28 17:15:00,1844.33,318.85,167.46,2024.3
2024-10-28 17:16:00,1844.93,318.81,167.47,2024.52
2024-10-28 17:17:00,1845.13,318.73,167.46,2024.27
2024-10-28 17:18:00,1844.58,318.82,167.46,2024.35
2024-10-28 17:19:00,1844.4,318.85,167.48,2024.07
2024-10-28 17:20:00,1844.91,318.93,167.45,2024.15
2024-10-28 17:21:00,1845.88,318.93,167.48,2024.43
2024-10-28 17:22:00,1845.46,318.94,167.49,2024.82
2024-10-28 17:23:00,1846.0,319.0,167.49,2024.61
2024-10-28 17:24:00,1846.7,318.95,167.48,2024.71
2024-10-28 17:25:00,1847.28,318.96,167.5,2024.38
2024-10-28 17:26:00,1846.21,318.95,167.53,2024.31
2024-10-28 17:27:00,1846.16,318.96,167.54,2024.52
2024-10-28 17:28:00,1845.39,319.02,167.54,2024.47
2024-10-28 17:29:00,1845.88,319.08,167.55,2024.36
2024-10-28 17:30:00,1845.28,319.09,167.6,2024.38
2024-10-28 17:31:00,1845.27,319.12,167.62,2024.13
2024-10-28 17:32:00,1845.06,319.16,167.62,2024.14
2024-10-28 17:33:00,1845.57,319.09,167.63,2024.1
2024-10-28 17:34:00,1846.28,318.97,167.63,2024.13
2024-10-28 17:35:00,1847.41,319.02,167.61,2023.71
2024-10-28 17:36:00,1847.8,319.06,167.62,2023.69
2024-10-28 17:37:00,1847.83,318.96,167.62,2023.98
2024-10-28 17:38:00,1848.39,318.93,167.62,2024.02
2024-10-28 17:39:00,1847.84,318.93,167.62,2023.99
2024-10-28 17:40:00,1848.65,318.87,167.65,2023.9
2024-10-28 17:41:00,1848.11,318.87,167.66,2023.87
2024-10-28 17:42:00,1848.04,318.82,167.65,2024.0
2024-10-28 17:43:00,1848.69,318.8,167.63,2024.29
2024-10-28 17:44:00,1849.39,318.73,167.62,2024.55
2024-10-28 17:45:00,1849.56,318.62,167.59,2024.59
2024-10-28 17:46:00,1849.86,318.7,167.59,2024.16
2024-10-28 17:47:00,1849.98,318.67,167.59,2024.13
2024-10-28 17:48:00,1850.54,318.65,167.55,2024.07
2024-10-28 17:49:00,1850.0,318.57,167.54,2023.89
2024-10-28 17:50:00,1850.11,318.58,167.57,2024.03
2024-10-28 17:51:00,1850.52,318.63,167.55,2023.91
2024-10-28 17:52:00,1850.51,318.65,167.59,2024.13
2024-10-28 17:53:00,1849.28,318.64,167.57,2024.14
2024-10-28 17:54:00,1849.33,318.75,167.57,2024.29
2024-10-28 17:55:00,1849.32,318.73,167.59,2024.15
2024-10-28 17:56:00,1849.08,318.71,167.59,2024.02
2024-10-28 17:57:00,1848.93,318.7,167.6,2024.04
2024-10-28 17:58:00,1849.34,318.71,167.63,2024.12
2024-10-28 17:59:00,1849.48,318.78,167.66,2024.36
2024-10-28 18:00:00,1848.78,318.84,167.67,2024.28
2024-10-28 18:01:00,1849.15,318.85,167.68,2024.23
2024-10-28 18:02:00,1849.3,318.79,167.67,2024.55
2024-10-28 18:03:00,1848.79,318.71,167.71,2024.48
2024-10-28 18:04:00,1849.11,318.81,167.7,2024.35
2024-10-28 18:05:00,1849.33,318.81,167.69,2024.34
2024-10-28 18:06:00,1849.28,318.75,167.74,2024.52
2024-10-28 18:07:00,1849.12,318.62,167.77,2024.33
2024-10-28 18:08:00,1848.58,318.57,167.79,2024.12
2024-10-28 18:09:00,1848.93,318.56,167.76,2024.12
2024-10-28 18:10:00,1849.85,318.51,167.76,2024.24
2024-10-28 18:11:00,1850.2,318.5,167.75,2024.23
2024-10-28 18:12:00,1850.1,318.57,167.74,2024.14
2024-10-28 18:13:00,1850.08,318.6,167.75,2024.07
2024-10-28 18:14:00,1850.01,318.55,167.78,2023.85
2024-10-28 18:15:00,1849.52,318.45,167.77,2023.83
2024-10-28 18:16:00,1849.75,318.45,167.74,2024.0
2024-10-28 18:17:00,1849.92,318.48,167.76,2023.74
2024-10-28 18:18:00,1849.53,318.44,167.78,2023.46
2024-10-28 18:19:00,1849.97,318.39,167.77,2023.64
2024-10-28 18:20:00,1850.12,318.41,167.77,2023.77
2024-10-28 18:21:00,1850.02,318.44,167.8,2023.66
2024-10-28 18:22:00,1850.83,318.48,167.79,2023.79
2024-10-28 18:23:00,1850.68,318.5,167.78,2023.79
2024-10-28 18:24:00,1849.92,318.37,167.76,2023.9
2024-10-28 18:25:00,1850.2,318.36,167.75,2024.07
2024-10-28 18:26:00,1850.19,318.38,167.73,2023.98
2024-10-28 18:27:00,1850.08,318.41,167.74,2024.06
2024-10-28 18:28:00,1850.1,318.42,167.78,2024.02
2024-10-28 18:29:00,1849.08,318.47,167.77,2023.79
2024-10-28 18:30:00,1848.59,318.45,167.75,2024.06
2024-10-28 18:31:00,1848.23,318.47,167.75,2024.2
2024-10-28 18:32:00,1847.53,318.46,167.74,2024.11
2024-10-28 18:33:00,1847.8,318.45,167.74,2024.03
2024-10-28 18:34:00,1848.29,318.41,167.8,2024.22
2024-10-28 18:35:00,1848.29,318.59,167.78,2024.27
2024-10-28 18:36:00,1848.39,318.51,167.75,2024.35
2024-10-28 18:37:00,1849.07,318.46,167.77,2024.51
2024-10-28 18:38:00,1848.42,318.43,167.76,2024.61
2024-10-28 18:39:00,1848.23,318.39,167.77,2024.61
2024-10-28 18:40:00,1848.68,318.39,167.79,2024.79
2024-10-28 18:41:00,1848.43,318.46,167.77,2024.74
2024-10-28 18:42:00,1847.34,318.48,167.75,2024.87
2024-10-28 18:43:00,1847.52,318.62,167.74,2025.11
2024-10-28 18:44:00,1847.38,318.62,167.75,2025.07
2024-10-28 18:45:00,1846.81,318.63,167.74,2025.13
2024-10-28 18:46:00,1847.06,318.63,167.74,2024.88
2024-10-28 18:47:00,1847.78,318.73,167.71,2025.02
2024-10-28 18:48:00,1847.82,318.72,167.69,2024.78
2024-10-28 18:49:00,1847.57,318.74,167.7,2025.02
2024-10-28 18:50:00,1847.52,318.75,167.72,2024.98
2024-10-28 18:51:00,1847.58,318.67,167.73,2025.16
2024-10-28 18:52:00,1848.1,318.66,167.7,2025.1
2024-10-28 18:53:00,1847.14,318.67,167.7,2024.83
2024-10-28 18:54:00,1847.36,318.64,167.72,2024.93
2024-10-28 18:55:00,1846.65,318.56,167.7,2025.01
2024-10-28 18:56:00,1845.99,318.46,167.72,2025.18
2024-10-28 18:57:00,1845.93,318.39,167.72,2025.02
2024-10-28 18:58:00,1845.88,318.36,167.72,2024.98
2024-10-28 18:59:00,1845.95,318.24,167.74,2024.89
2024-10-28 19:00:00,1845.55,318.21,167.73,2024.96
2024-10-28 19:01:00,1844.88,318.19,167.76,2024.91
2024-10-28 19:02:00,1845.14,318.13,167.76,2024.85
2024-10-28 19:03:00,1844.95,318.05,167.72,2024.92
2024-10-28 19:04:00,1845.22,318.01,167.72,2024.82
2024-10-28 19:05:00,1845.57,317.97,167.68,2024.89
2024-10-28 19:06:00,1845.46,317.97,167.63,2024.64
2024-10-28 19:07:00,1844.96,318.0,167.65,2024.56
2024-10-28 19:08:00,1844.82,317.95,167.64,2024.43
2024-10-28 19:09:00,1845.05,317.95,167.65,2024.15
2024-10-28 19:10:00,1845.12,317.99,167.6,2024.15
2024-10-28 19:11:00,1846.04,317.99,167.62,2024.01
2024-10-28 19:12:00,1845.64,318.02,167.59,2023.98
2024-10-28 19:13:00,1845.25,318.06,167.62,2024.18
2024-10-28 19:14:00,1845.3,318.09,167.62,2024.07
2024-10-28 19:15:00,1845.25,318.12,167.67,2024.2
2024-10-28 19:16:00,1845.61,318.23,167.7,2024.22
2024-10-28 19:17:00,1845.38,318.13,167.71,2024.31
2024-10-28 19:18:00,1845.01,318.11,167.71,2024.52
2024-10-28 19:19:00,1844.7,318.09,167.69,2024.57
2024-10-28 19:20:00,1844.61,318.1,167.68,2024.68
2024-10-28 19:21:00,1844.71,318.13,167.7,2024.69
2024-10-28 19:22:00,1845.91,318.12,167.73,2024.72
2024-10-28 19:23:00,1846.12,318.08,167.73,2024.8
2024-10-28 19:24:00,1846.13,318.14,167.75,2024.77
2024-10-28 19:25:00,1845.41,318.12,167.73,2025.06
2024-10-28 19:26:00,1845.89,318.19,167.72,2025.35
2024-10-28 19:27:00,1846.26,318.21,167.7,2025.17
2024-10-28 19:28:00,1845.63,318.25,167.67,2025.08
2024-10-28 19:29:00,1845.14,318.29,167.69,2024.94
2024-10-28 19:30:00,1845.25,318.28,167.69,2025.05
2024-10-28 19:31:00,1845.22,318.22,167.7,2025.47
2024-10-28 19:32:00,1845.4,318.25,167.69,2025.45
2024-10-28 19:33:00,1845.21,318.18,167.68,2025.4
2024-10-28 19:34:00,1844.83,318.21,167.7,2025.6
2024-10-28 19:35:00,1844.7,318.25,167.7,2025.56
2024-10-28 19:36:00,1844.13,318.19,167.67,2025.33
2024-10-28 19:37:00,1843.62,318.15,167.69,2025.13
2024-10-28 19:38:00,1843.64,318.09,167.66,2025.13
2024-10-28 19:39:00,1843.53,318.11,167.67,2025.12
2024-10-28 19:40:00,1843.58,318.06,167.67,2024.91
2024-10-28 19:41:00,1843.31,318.03,167.67,2025.01
2024-10-28 19:42:00,1843.65,317.97,167.69,2025.15
2024-10-28 19:43:00,1843.79,318.0,167.68,2025.26
2024-10-28 19:44:00,1843.68,318.0,167.66,2025.19
2024-10-28 19:45:00,1843.31,317.96,167.68,2025.23
2024-10-28 19:46:00,1842.76,317.99,167.72,2025.32
2024-10-28 19:47:00,1842.19,318.06,167.73,2025.18
2024-10-28 19:48:00,1842.74,318.06,167.75,2025.25
2024-10-28 19:49:00,1841.67,318.02,167.79,2025.33
2024-10-28 19:50:00,1842.54,317.98,167.81,2025.28
2024-10-28 19:51:00,1842.51,318.01,167.82,2025.28
2024-10-28 19:52:00,1842.05,317.89,167.81,2025.1
2024-10-28 19:53:00,1841.95,317.94,167.77,2025.03
2024-10-28 19:54:00,1841.79,317.93,167.79,2024.99
2024-10-28 19:55:00,1842.16,317.96,167.8,2025.01
2024-10-28 19:56:00,1842.85,317.95,167.77,2025.06
2024-10-28 19:57:00,1842.33,317.92,167.77,2024.86
2024-10-28 19:58:00,1842.47,317.89,167.76,2024.81
2024-10-28 19:59:00,1842.84,317.86,167.78,2024.7
2024-10-28 20:00:00,1842.57,317.86,167.78,2024.86
2024-10-28 20:01:00,1842.71,317.86,167.83,2024.72
2024-10-28 20:02:00,1842.58,317.9,167.86,2024.66
2024-10-28 20:03:00,1842.58,317.86,167.88,2024.7
2024-10-28 20:04:00,1842.29,317.85,167.89,2024.78
2024-10-28 20:05:00,1841.94,317.92,167.87,2024.52
2024-10-28 20:06:00,1841.81,318.01,167.88,2024.59
2024-10-28 20:07:00,1841.58,318.01,167.89,2024.59
2024-10-28 20:08:00,1841.69,318.0,167.9,2024.5
2024-10-28 20:09:00,1841.69,317.96,167.9,2024.6
2024-10-28 20:10:00,1841.42,317.85,167.9,2024.43
2024-10-28 20:11:00,1841.11,317.84,167.91,2024.4
2024-10-28 20:12:00,1841.38,317.9,167.92,2024.45
2024-10-28 20:13:00,1841.14,317.99,167.93,2024.53
2024-10-28 20:14:00,1840.78,318.05,167.92,2024.64
2024-10-28 20:15:00,1841.75,318.05,167.93,2024.71
2024-10-28 20:16:00,1841.55,318.14,167.94,2025.08
2024-10-28 20:17:00,1841.26,318.18,167.96,2025.23
2024-10-28 20:18:00,1841.45,318.19,168.01,2025.36
2024-10-28 20:19:00,1841.97,318.18,167.99,2025.63
2024-10-28 20:20:00,1841.94,318.15,167.98,2025.53
2024-10-28 20:21:00,1842.54,318.17,168.02,2025.32
2024-10-28 20:22:00,1842.5,318.24,168.01,2025.21
2024-10-28 20:23:00,1842.8,318.16,167.99,2025.19
2024-10-28 20:24:00,1842.72,318.21,168.0,2025.15
2024-10-28 20:25:00,1842.81,318.22,168.0,2025.32
2024-10-28 20:26:00,1842.59,318.16,167.99,2025.2
2024-10-28 20:27:00,1842.67,318.24,167.98,2025.62
2024-10-28 20:28:00,1842.67,318.22,167.99,2025.73
2024-10-28 20:29:00,1843.01,318.24,167.99,2025.89
2024-10-28 20:30:00,1843.03,318.24,168.01,2025.69
2024-10-28 20:31:00,1843.11,318.22,168.0,2025.76
2024-10-28 20:32:00,1842.61,318.26,167.99,2025.58
2024-10-28 20:33:00,1843.11,318.28,167.99,2025.67
2024-10-28 20:34:00,1843.68,318.22,168.0,2025.68
2024-10-28 20:35:00,1843.58,318.22,168.02,2025.52
2024-10-28 20:36:00,1843.25,318.1,167.95,2025.55
2024-10-28 20:37:00,1844.33,318.09,167.96,2025.69
2024-10-28 20:38:00,1844.8,318.11,167.95,2025.84
2024-10-28 20:39:00,1844.61,318.1,167.96,2025.95
2024-10-28 20:40:00,1843.88,317.96,167.94,2025.94
2024-10-28 20:41:00,1843.49,317.96,167.93,2025.71
2024-10-28 20:42:00,1843.56,317.98,167.94,2025.65
2024-10-28 20:43:00,1843.41,318.01,167.91,2025.5
2024-10-28 20:44:00,1842.77,318.06,167.92,2025.55
2024-10-28 20:45:00,1843.14,318.03,167.92,2025.52
2024-10-28 20:46:00,1843.51,317.99,167.96,2025.51
2024-10-28 20:47:00,1843.64,318.11,167.95,2025.84
2024-10-28 20:48:00,1843.45,318.16,167.98,2025.63
2024-10-28 20:49:00,1843.5,318.14,167.94,2025.53
2024-10-28 20:50:00,1843.21,318.13,167.98,2025.52
2024-10-28 20:51:00,1843.35,318.13,167.99,2025.3
2024-10-28 20:52:00,1843.14,318.14,168.0,2025.28
2024-10-28 20:53:00,1843.03,317.99,167.96,2025.1
2024-10-28 20:54:00,1842.75,317.9,167.93,2025.08
2024-10-28 20:55:00,1842.54,317.83,167.95,2025.21
2024-10-28 20:56:00,1841.86,317.94,167.95,2025.24
